date,ouv,haut,bas,clot,vol,devise,Unnamed: 7,USDCHFopen,USDCHFhigh,USDCHFlow,USDCHFclose,USDEURopen,USDEURhigh,USDEURlow,USDEURclose,USDGBPopen,USDGBPhigh,USDGBPlow,USDGBPclose,USDJPYopen,USDJPYhigh,USDJPYlow,USDJPYclose,USDCNYopen,USDCNYhigh,USDCNYlow,USDCNYclose,USDGDopen,USDGDhigh,USDGDlow,USDGDclose
2021-01-04 00:00:00+00:00,1801.4,1803.8,1801.4,1942.4,0,USD,,0.8831400275230408,0.8844799995422363,0.8785499930381775,0.8830999732017517,0.8163899779319763,0.8216000199317932,0.8123480081558228,0.8162800073623657,0.7308499813079834,0.7380599975585938,0.7297250032424927,0.7307699918746948,103.24400329589844,103.24400329589844,102.70999908447266,103.23899841308594,6.525700092315674,6.525700092315674,6.457799911499023,6.5320000648498535,1.3205100297927856,1.3210699558258057,1.3157000541687012,1.3206700086593628
2020-12-31 00:00:00+00:00,1801.4,1803.8,1801.4,1891.6,0,USD,,0.8815600275993347,0.8850299715995789,0.8795700073242188,0.8815799951553345,0.8130699992179871,0.8181300163269043,0.8123800158500671,0.8130149841308594,0.733680009841919,0.734790027141571,0.7307500243186951,0.7336400151252747,103.13400268554688,103.27899932861328,103.00299835205078,103.12100219726562,6.522200107574463,6.54610013961792,6.5055999755859375,6.522200107574463,1.322950005531311,1.323199987411499,1.320330023765564,1.3229399919509888
2020-12-30 00:00:00+00:00,1801.4,1803.8,1801.4,1889.0,0,USD,,0.8841099739074707,0.8853499889373779,0.8815000057220459,0.8841000199317932,0.8161100149154663,0.8161900043487549,0.8124300241470337,0.8161299824714661,0.7408699989318848,0.7410399913787842,0.7343500256538391,0.740746021270752,103.552001953125,103.56999969482422,102.96299743652344,103.55899810791016,6.53000020980835,6.535799980163574,6.514500141143799,6.53000020980835,1.32709002494812,1.3271499872207642,1.3221499919891355,1.3271700143814087
2020-12-29 00:00:00+00:00,1801.4,1803.8,1801.4,1878.7,0,USD,,0.88823002576828,0.8883370161056519,0.8830100297927856,0.8883000016212463,0.8183299899101257,0.8183299899101257,0.814598023891449,0.8180999755859375,0.7426300048828125,0.7428399920463562,0.7396100163459778,0.742609977722168,103.69100189208984,103.79100036621094,103.46600341796876,103.68900299072266,6.535600185394287,6.536200046539307,6.518499851226807,6.535600185394287,1.3296400308609009,1.3297200202941897,1.3265000581741333,1.329300045967102
2020-12-28 00:00:00+00:00,1801.4,1803.8,1801.4,1874.0,0,USD,,0.8893300294876099,0.8918799757957458,0.8875300288200378,0.8894299864768982,0.8191999793052673,0.8207799792289734,0.8161929845809937,0.8193299770355225,0.7367200255393982,0.7442700266838074,0.7365000247955322,0.7367900013923645,103.5260009765625,103.8939971923828,103.4000015258789,103.53299713134766,6.540800094604492,6.5416998863220215,6.526999950408936,6.540800094604492,1.3283799886703491,1.330839991569519,1.3264000415802002,1.3286199569702148
2020-12-24 00:00:00+00:00,1801.4,1803.8,1801.4,1874.0,0,USD,,0.8877000212669373,0.8916800022125244,0.8866999745368958,0.8878999948501587,0.8200799822807312,0.8210600018501282,0.8184999823570251,0.8202499747276306,0.7401300072669983,0.7403500080108643,0.7342000007629395,0.7404500246047974,103.5250015258789,103.75599670410156,103.5,103.552001953125,6.539599895477295,6.53980016708374,6.519599914550781,6.539599895477295,1.3318500518798828,1.3318500518798828,1.327399969100952,1.3319100141525269
2020-12-23 00:00:00+00:00,1801.4,1803.8,1801.4,1874.0,0,USD,,0.887939989566803,0.8909000158309937,0.8867999911308289,0.8878600001335144,0.8206200003623962,0.8225200176239014,0.81836998462677,0.8205699920654297,0.7464100122451782,0.7477800250053406,0.7373899817466736,0.7462999820709229,103.5270004272461,103.63500213623048,103.36299896240234,103.53399658203124,6.542200088500977,6.554100036621094,6.528900146484375,6.542200088500977,1.3349599838256836,1.3365399837493896,1.3310999870300293,1.3349100351333618
2020-12-22 00:00:00+00:00,1801.4,1803.8,1801.4,1865.9,0,USD,,0.885670006275177,0.8893700242042542,0.8844799995422363,0.8854799866676331,0.8170999884605408,0.8219599723815918,0.8157269954681396,0.8172000050544739,0.7435899972915649,0.7513399720191956,0.7431300282478333,0.7435200214385986,103.33699798583984,103.72200012207033,103.27899932861328,103.33999633789062,6.548200130462647,6.552499771118164,6.532599925994873,6.548200130462647,1.3327900171279907,1.3374600410461426,1.3320800065994265,1.3325799703598022
2020-12-21 00:00:00+00:00,1801.4,1803.8,1801.4,1878.3,0,USD,,0.8858000040054321,0.8918300271034241,0.8841699957847595,0.8854799866676331,0.8189600110054016,0.8243499994277954,0.8173499703407288,0.818589985370636,0.7461199760437012,0.7580199837684631,0.7456099987030029,0.7461599707603455,103.4729995727539,103.88500213623048,103.25700378417967,103.45700073242188,6.536699771881104,6.554399967193604,6.536699771881104,6.535999774932861,1.3313000202178955,1.3403199911117554,1.329800009727478,1.331279993057251
2020-12-18 00:00:00+00:00,1801.4,1803.8,1801.4,1883.7,0,USD,,0.8847500085830688,0.8866900205612183,0.8824999928474426,0.8847200274467468,0.815530002117157,0.8178499937057495,0.8151000142097473,0.8154799938201904,0.7369499802589417,0.7421299815177917,0.7367900013923645,0.7369099855422974,103.14900207519533,103.58999633789062,103.12899780273438,103.13099670410156,6.532100200653076,6.543700218200684,6.523099899291992,6.532100200653076,1.3260799646377563,1.329609990119934,1.3253999948501587,1.3259799480438232
