,0,1,2,3,4,5,6
0,1.3265036262290544,6.821197943742614,0.9797532436566847,0.9326933613977809,1.1329248885908876,172.97471461216355,2359.077704066215
1,1.341534890938002,7.331674170499467,1.0299101243408508,1.0300839600197134,1.1819953104652583,180.99460470995845,2821.287911194777
2,1.2841231060176106,6.476329477889492,0.9026461338317529,0.719370937407594,0.7984709780789117,126.7251472789467,1934.7081823586952
3,1.3026980016393392,6.24207498462754,0.7824121669391565,0.575495106663506,0.6383705832487805,94.55102245356322,1320.2189836768205
4,1.4115498645140996,7.800077051505917,1.0713364439078275,1.0231632211385817,1.0791579321889875,151.98087182141543,2511.7887710381015
5,1.3008150410085693,6.649333738664226,0.8779659342753424,0.7276678209819417,0.7777141956345422,110.40902778119053,1933.1520218051228
6,1.3318881676296548,7.259466113597694,0.9631655155322479,0.906699655082515,1.1078260161265354,149.42151488368287,1514.1272587246795
7,1.3162254848325416,6.535745463767133,0.747045996800765,0.5810943227897064,0.6051535456692834,81.31964478011338,1275.5649739262626
8,1.339999207974188,7.234305963924141,1.0653060497178346,0.9965353413912782,1.125996398035349,186.47393467071217,2968.092292990327
9,1.3655654438482647,7.356471040830524,1.043092867915576,0.9392726690309257,1.1631913294679053,180.28087507474942,2434.1082348916652
10,1.2524543131397545,6.42645089377313,0.7545850560436216,0.5945673579856607,0.6215150039896972,86.61013401238485,1181.7093754062191
11,1.3934466549654672,7.645041770286785,1.0831152148281116,0.9859362737754572,1.2552649472690438,179.42184222813648,2087.5648722277547
12,1.3579714222671582,7.08574729986229,0.9666807345673196,0.8919467198067533,1.0171644894148064,153.97594140439642,2276.58737160009
13,1.3316542609890643,7.095604249545951,1.0165700233306387,1.0088037963669818,1.249759308286948,199.23641584772759,2458.1892972790906
14,1.4680635228356387,8.72092326743438,1.2782407745478435,1.3564431207643377,1.8017808610621002,274.9010789897812,3064.350804564489
15,1.362902049747151,7.035991500831836,0.9143398515472557,0.8338315364379008,0.9875678295795928,133.33299000686065,1784.9123126987513
16,1.278754002315094,6.387141726699491,0.7273576763457084,0.5195776644190291,0.5612923478070336,67.59413784213872,1014.7835411149617
17,1.3248042008996652,7.197408673107987,0.9681620833059316,0.9252544425575224,1.0922103662413314,150.27661219264252,1787.8620545706995
18,1.3999278840789302,7.724480998381623,1.0109245800279234,0.898968917221237,1.0964338137154095,147.66384805051106,1603.3575499477024
19,1.4216013886746621,7.643443117394493,1.1484291251068717,1.1624591268315563,1.3476476008041205,218.39614628770045,3216.4947413513823
20,1.3832619067870031,7.422649871917387,0.9952796608092459,0.9343482865457136,1.071322244351669,156.86671022827107,2189.938241151205
21,1.2801651185181415,6.4951367700975275,0.8631336495022881,0.7357387299884045,0.8274773798667121,119.36350189978599,1834.8940268906722
22,1.3953918440334492,7.38757590164507,1.146518004890049,1.183010060703299,1.4648402253112767,255.1339146624166,3561.5403304486317
23,1.328986934502524,7.134596104551163,0.9976968008017817,0.9423844100522603,1.1050985770358799,169.54382718793286,2366.763187641109
24,1.3708618084907187,6.9048131495681995,0.9880162463349916,0.8927358374981642,1.0338887629185138,160.90022275958245,2536.971103688681
25,1.3962978842920366,7.757423122712478,1.0466673341265231,1.0056093682878766,1.1660315145086195,164.51222463685184,2287.225108529426
26,1.3966316964345595,7.686744125129017,0.9428376805088059,0.762625079423295,0.8451112879643651,109.17272194374512,1496.4959041157078
27,1.343484007052335,6.560189414891057,0.8574749612397222,0.713800299397365,0.8530440750988352,121.61153674730164,1488.845117536874
28,1.3882731528477248,7.579691661246499,1.0548380620508682,0.934200381441047,1.1136278174672656,171.1881973254957,2361.9451399936506
29,1.3702652604217693,7.711252283782353,1.18429699463401,1.2571369277653712,1.4428981648298147,249.39030555778027,4162.380047942004
30,1.2550212521020803,6.373514569689273,0.7716232307242047,0.6019744248046196,0.6087012329371678,81.44300741696455,1454.0490476140453
31,1.2963040411402547,6.949102390615581,0.9090803913911614,0.7924855724008627,0.8604194368060258,123.84005310215908,2069.865817310225
32,1.2481980009633964,6.066874828712756,0.7766101909467625,0.6568654275817056,0.6630371807302317,104.35184452131558,1934.6275426859274
33,1.3209390934805936,6.820719891847058,0.8571059087312213,0.7116085987029193,0.7675447320696989,103.78950690950094,1720.975165769622
34,1.2316643593691399,5.937575097883349,0.8210747838482237,0.7365513212905147,0.8001874606893351,131.77820689392132,2256.8481017444074
35,1.3331826634790647,6.957423224452435,0.9413672695002901,0.8876274824450305,0.9982109397203995,147.160400190801,2237.332176624296
36,1.4461168107137539,8.012264976763534,1.111177742247786,1.0567315160264337,1.2602437196048686,181.90909224033848,2629.1357670383622
37,1.318084844595321,6.749144108682478,0.7928704234715661,0.6635310951801078,0.6652460284977867,88.46070729564131,1609.450071485062
38,1.3595244637903712,7.033881385440921,0.869219522164828,0.6925842123142603,0.7792082852554326,94.48526190272548,1387.5283212987197
39,1.3111425127697536,6.91495024973834,0.8354815289666984,0.6922074204359896,0.7553882262144197,93.5019797979208,1428.8756917929793
40,1.3271970626530365,6.617735115585223,0.8142762269844331,0.6195669097598062,0.6894562226795544,90.18392306035108,1257.9348307303362
41,1.3562130920072828,7.058885699437195,1.02181403747857,0.9643803266522047,1.0410055476124258,167.82602308706805,2946.631798421956
42,1.3403761265230323,7.391386809079811,0.906613855713167,0.759812973635264,0.9525565157001183,126.12648457144742,1213.969338635424
43,1.3714105380553907,7.046033557142746,0.953400879629332,0.8489515646937346,1.034666764476252,160.78208478586117,2157.47419960102
44,1.3389871292138664,7.1099370999356655,0.9615374375042308,0.8752706884466693,1.0006068902581216,144.09239885719697,2283.9140121147134
45,1.406007809896471,7.462370339659802,1.058703100851754,1.026916735778245,1.2638584742598926,193.9402816851468,2498.8197340931733
46,1.3022261210567476,6.649369048248207,0.8469731456234936,0.6882815807837275,0.6621484036200858,98.12521922352599,1974.7834312472687
47,1.292691592845011,6.42753200367542,0.8108707327694359,0.6927160532246123,0.779368376312647,107.37008700576659,1474.2033072431175
48,1.4188755209842716,7.878019028846979,1.1399381405349516,1.1211967119526638,1.4130217375086584,224.29150328259834,2792.8605544939733
