date	ouv	haut	bas	clot	vol	devise	
22/04/2013 00:00	98.265	99.675	98.975	99.355	0		
23/04/2013 00:00	99.295	99.525	98.475	99.395	0		
24/04/2013 00:00	99.385	99.755	99.195	99.485	0		
25/04/2013 00:00	99.525	99.555	98.975	99.305	0		
26/04/2013 00:00	99.315	99.405	97.535	98.055	0		
29/04/2013 00:00	97.935	98.195	97.345	97.865	0		
30/04/2013 00:00	97.825	98.115	96.995	97.375	0		
01/05/2013 00:00	97.375	97.665	97.015	97.315	0		
02/05/2013 00:00	97.285	98.385	97.085	97.905	0		
03/05/2013 00:00	97.915	99.255	97.885	99.025	0		
06/05/2013 00:00	99.145	99.445	99.055	99.315	0		
07/05/2013 00:00	99.325	99.425	98.825	98.945	0		
08/05/2013 00:00	98.965	99.145	98.585	98.925	0		
09/05/2013 00:00	98.935	100.775	98.635	100.655	0		
10/05/2013 00:00	100.635	101.965	100.545	101.635	0		
13/05/2013 00:00	101.765	102.145	101.505	101.715	0		
14/05/2013 00:00	101.765	102.425	101.255	102.295	0		
15/05/2013 00:00	102.275	102.755	101.845	102.275	0		
16/05/2013 00:00	102.245	102.675	101.825	102.215	0		
17/05/2013 00:00	102.225	103.305	102.075	103.245	0		
20/05/2013 00:00	102.625	102.915	102.155	102.265	0		
21/05/2013 00:00	102.275	102.875	102.065	102.525	0		
22/05/2013 00:00	102.505	103.725	102.335	103.125	0		
23/05/2013 00:00	103.115	103.565	100.825	101.955	0		
24/05/2013 00:00	101.985	102.575	100.655	101.25	0		
27/05/2013 00:00	101.25	101.295	100.735	101.065	0		
28/05/2013 00:00	101.065	102.505	101.035	102.275	0		
29/05/2013 00:00	102.285	102.515	100.705	101.115	0		
30/05/2013 00:00	101.135	101.795	100.465	100.745	0		
31/05/2013 00:00	100.765	101.275	100.215	100.425	0		
03/06/2013 00:00	100.505	100.715	98.855	99.445	0		
04/06/2013 00:00	99.485	100.405	99.325	100.005	0		
05/06/2013 00:00	100.065	100.46	98.955	99.175	0		
06/06/2013 00:00	99.125	99.455	95.905	97.405	0		
07/06/2013 00:00	97.375	97.775	95	97.555	0		
10/06/2013 00:00	97.865	99.275	97.705	98.865	0		
11/06/2013 00:00	98.965	98.985	95.585	96.135	0		
12/06/2013 00:00	96.045	97.015	95.135	95.835	0		
13/06/2013 00:00	95.905	95.955	93.785	95.635	0		
14/06/2013 00:00	95.575	95.725	93.68	93.68	0		
17/06/2013 00:00	94.255	95.205	94.175	94.655	0		
18/06/2013 00:00	94.685	95.755	94.425	95.365	0		
19/06/2013 00:00	95.365	97.025	94.825	96.395	0		
20/06/2013 00:00	96.395	98.275	96.195	97.245	0		
21/06/2013 00:00	97.365	98.125	96.865	97.885	0		
24/06/2013 00:00	98.035	98.695	97.215	97.665	0		
25/06/2013 00:00	97.725	98.055	96.955	97.965	0		
26/06/2013 00:00	98.005	98.225	97.235	97.815	0		
27/06/2013 00:00	97.755	98.555	97.555	98.425	0		
28/06/2013 00:00	98.425	99.435	98.365	99.315	0		
01/07/2013 00:00	99.265	99.855	99.165	99.625	0		
02/07/2013 00:00	99.635	100.715	99.505	100.625	0		
03/07/2013 00:00	100.595	100.845	99.245	99.965	0		
04/07/2013 00:00	99.955	100.155	99.485	100.075	0		
05/07/2013 00:00	100.125	101.215	99.885	101.205	0		
08/07/2013 00:00	101.415	101.525	100.775	100.945	0		
09/07/2013 00:00	100.865	101.295	100.765	101.105	0		
10/07/2013 00:00	101.095	101.205	99.385	99.715	0		
11/07/2013 00:00	99.605	99.645	98.255	99.005	0		
12/07/2013 00:00	98.965	99.685	98.675	99.24	0		
15/07/2013 00:00	99.195	100.475	99.075	99.905	0		
16/07/2013 00:00	99.925	100.065	98.885	99.125	0		
17/07/2013 00:00	99.125	99.935	99.035	99.565	0		
18/07/2013 00:00	99.585	100.645	99.455	100.505	0		
19/07/2013 00:00	100.465	100.855	99.805	100.625	0		
22/07/2013 00:00	100.525	100.615	99.285	99.575	0		
23/07/2013 00:00	99.615	100.165	99.135	99.475	0		
24/07/2013 00:00	99.515	100.425	99.375	100.245	0		
25/07/2013 00:00	100.295	100.445	98.885	99.255	0		
26/07/2013 00:00	99.305	99.385	97.955	98.265	0		
29/07/2013 00:00	98.125	98.195	97.635	97.935	0		
30/07/2013 00:00	97.925	98.455	97.755	97.985	0		
31/07/2013 00:00	98.055	98.54	97.585	97.795	0		
01/08/2013 00:00	97.795	99.565	97.645	99.515	0		
02/08/2013 00:00	99.495	99.97	98.665	98.95	0		
05/08/2013 00:00	98.925	99.145	98.185	98.265	0		
06/08/2013 00:00	98.245	98.575	97.505	97.755	0		
07/08/2013 00:00	97.755	97.755	96.305	96.335	0		
08/08/2013 00:00	96.385	96.925	95.795	96.645	0		
09/08/2013 00:00	96.585	96.965	96.125	96.215	0		
12/08/2013 00:00	96.275	97.105	95.915	97.065	0		
13/08/2013 00:00	97.085	98.325	97.085	98.265	0		
14/08/2013 00:00	98.235	98.415	97.855	98.055	0		
15/08/2013 00:00	98.035	98.645	97.075	97.295	0		
16/08/2013 00:00	97.305	97.765	97.045	97.58	0		
19/08/2013 00:00	97.575	98.125	97.355	97.625	0		
20/08/2013 00:00	97.615	97.855	96.905	97.295	0		
21/08/2013 00:00	97.305	97.965	97.115	97.65	0		
22/08/2013 00:00	97.76	98.805	97.69	98.785	0		
23/08/2013 00:00	98.735	99.135	98.385	98.735	0		
26/08/2013 00:00	98.625	98.835	98.255	98.445	0		
27/08/2013 00:00	98.495	98.525	96.985	97.035	0		
28/08/2013 00:00	97.045	97.835	96.815	97.705	0		
29/08/2013 00:00	97.705	98.515	97.445	98.325	0		
30/08/2013 00:00	98.325	98.465	97.875	98.175	0		
02/09/2013 00:00	98.335	99.425	98.275	99.365	0		
03/09/2013 00:00	99.355	99.855	99.155	99.565	0		
04/09/2013 00:00	99.565	99.815	99.325	99.755	0		
05/09/2013 00:00	99.715	100.185	99.565	100.165	0		
06/09/2013 00:00	100.135	100.215	98.535	99.105	0		
09/09/2013 00:00	100.135	100.215	99.325	99.605	0		
10/09/2013 00:00	99.635	100.455	99.475	100.415	0		
11/09/2013 00:00	100.395	100.605	99.785	99.915	0		
12/09/2013 00:00	99.975	99.975	99.005	99.465	0		
13/09/2013 00:00	99.475	99.975	99.185	99.375	0		
