date,ouv,haut,bas,clot,vol,devise,Unnamed: 7
01/06/2018 00:00,1298.6,1299.5,1288.9,1294.8,0,USD,
31/05/2018 00:00,1301.0,1306.8,1296.6,1300.0,0,USD,
30/05/2018 00:00,1285.2,1303.7,1295.2,1301.4,0,USD,
29/05/2018 00:00,1285.2,1289.6,1285.2,1298.7,0,USD,
28/05/2018 00:00,1285.2,1289.6,1285.2,1296.8,0,USD,
25/05/2018 00:00,1285.2,1289.6,1285.2,1302.6,0,USD,
24/05/2018 00:00,1285.2,1289.6,1285.2,1303.4,0,USD,
23/05/2018 00:00,1285.2,1289.6,1285.2,1288.5,0,USD,
22/05/2018 00:00,1285.2,1289.6,1285.2,1291.7,0,USD,
21/05/2018 00:00,1285.2,1289.6,1285.2,1290.2,0,USD,
18/05/2018 00:00,1285.2,1289.6,1285.2,1290.2,0,USD,
17/05/2018 00:00,1291.3,1291.3,1290.7,1288.2,0,USD,
16/05/2018 00:00,1290.9,1294.0,1285.4,1290.2,0,USD,
15/05/2018 00:00,1304.6,1304.7,1304.6,1288.9,0,USD,
14/05/2018 00:00,1319.9,1319.9,1317.9,1316.5,0,USD,
11/05/2018 00:00,1312.2,1318.0,1312.2,1319.3,0,USD,
10/05/2018 00:00,1312.2,1318.0,1312.2,1320.8,0,USD,
09/05/2018 00:00,1310.1,1310.2,1308.5,1311.6,0,USD,
08/05/2018 00:00,1310.1,1310.2,1308.5,1312.0,0,USD,
07/05/2018 00:00,1310.6,1312.5,1310.2,1312.2,0,USD,
04/05/2018 00:00,1309.0,1309.3,1303.7,1312.2,0,USD,
03/05/2018 00:00,1309.0,1309.3,1303.7,1310.8,0,USD,
02/05/2018 00:00,1309.0,1309.3,1303.7,1302.6,0,USD,
01/05/2018 00:00,1313.2,1313.8,1303.4,1303.8,0,USD,
30/04/2018 00:00,1309.6,1313.3,1309.6,1316.2,0,USD,
27/04/2018 00:00,1315.7,1321.7,1312.8,1320.3,0,USD,
26/04/2018 00:00,1315.7,1315.8,1315.7,1316.3,0,USD,
25/04/2018 00:00,1324.0,1325.0,1320.0,1321.2,0,USD,
24/04/2018 00:00,1326.4,1331.7,1326.2,1331.6,0,USD,
23/04/2018 00:00,1334.0,1334.4,1323.5,1322.5,0,USD,
20/04/2018 00:00,1342.5,1343.4,1342.5,1336.5,0,USD,
19/04/2018 00:00,1348.6,1355.2,1341.6,1346.8,0,USD,
18/04/2018 00:00,1343.5,1354.2,1343.5,1351.2,0,USD,
17/04/2018 00:00,1348.0,1348.1,1339.0,1347.2,0,USD,
16/04/2018 00:00,1341.0,1348.8,1341.0,1347.0,0,USD,
13/04/2018 00:00,1335.9,1346.0,1335.9,1344.8,0,USD,
12/04/2018 00:00,1351.2,1351.5,1334.6,1338.4,0,USD,
11/04/2018 00:00,1340.1,1365.4,1340.1,1356.5,0,USD,
