date,TALUSD
2018-12-11,1.1297126946736473
2018-11-13,1.1329110405672682
2018-11-14,1.1352733145554061
2018-11-15,1.136130603232487
2018-11-16,1.1421597393408962
2018-11-19,1.145008320533515
2018-11-20,1.140552815910164
2018-11-21,1.142941650908971
2018-11-22,1.1434261921115034
2018-11-23,1.1396654504446748
2018-11-26,1.138841353851876
2018-11-27,1.134954231960484
2018-11-28,1.1401675033580203
2018-11-29,1.1414113358810307
2018-11-30,1.1378267556169377
2018-03-12,1.1437514314870894
2018-04-12,1.1477232609267987
2018-05-12,1.146137641824451
2018-06-12,1.1472873135059993
2018-07-12,1.149652666354491
2018-10-12,1.1449325431964668
2018-11-12,1.1434989942944276
2018-12-12,1.1469840658296133
2018-12-13,1.1457901150410386
2018-12-14,1.1418049155594672
2018-12-17,1.146797095715449
2018-12-18,1.1483906750260913
2018-12-19,1.1498207251023824
2018-12-20,1.1562201167303505
2018-12-21,1.1511123916083539
2018-12-24,1.156528166343437
2018-12-27,1.1592747123644151
2018-12-28,1.1612236102526956
2018-12-31,1.1630683196261302
2019-02-01,1.1636794310681564
2019-04-01,1.1641784821112355
2019-07-01,1.1685536771288532
2019-08-01,1.165902732169878
2019-09-01,1.1733350189648035
2019-10-01,1.1706195273888291
2019-11-01,1.1714901387404961
2019-01-14,1.1727135053140552
2019-01-15,1.1691503043584968
2019-01-16,1.1693057929436892
2019-01-17,1.1684845203265812
2019-01-18,1.1639492306468997
2019-01-21,1.1629610420593486
2019-01-22,1.164028860408953
2019-01-23,1.1656277085541589
2019-01-24,1.1628286652982638
2019-01-25,1.1718675706113262
2019-01-28,1.1737227021894432
2019-01-29,1.174980862615544
2019-01-30,1.1784245694749997
2019-01-31,1.1800244781926714
2019-01-02,1.1769469286422976
2019-04-02,1.174560983547989
2019-05-02,1.1730240102418414
2019-06-02,1.1705332591212794
2019-07-02,1.170546299995312
2019-08-02,1.1709765169918425
2019-11-02,1.1649125635535142
2019-12-02,1.1672740804567288
2019-02-13,1.1646364390183075
2019-02-14,1.1662916025727958
2019-02-15,1.1681871878560364
2019-02-18,1.1688311730555276
2019-02-19,1.1755035935552847
2019-02-20,1.1775952645089438
2019-02-21,1.1733695836403013
2019-02-22,1.1749688829947709
2019-02-25,1.1757845666075082
2019-02-26,1.177259324701707
2019-02-27,1.1756134465778822
2019-02-28,1.1729604764568309
2019-01-03,1.1683463884258445
2019-04-03,1.1654449244099319
2019-05-03,1.162966911791701
2019-06-03,1.16401067426848
2019-07-03,1.1597594608450323
2019-08-03,1.163545792422516
2019-11-03,1.1634640862203494
2019-12-03,1.1656187796039528
2019-03-13,1.1706278540523747
2019-03-14,1.1656223305105524
2019-03-15,1.1696810420901111
2019-03-18,1.1689084256612705
2019-03-19,1.170759378482841
2019-03-20,1.1735839558707084
2019-03-21,1.1731223814588472
2019-03-22,1.1734201538990945
2019-03-25,1.1756062941203458
2019-03-26,1.1718233355093557
2019-03-27,1.1690885797016288
2019-03-28,1.1635299634879743
2019-03-29,1.1650563885841168
2019-01-04,1.162204310183502
2019-02-04,1.1626889553336333
2019-03-04,1.164046197165628
2019-04-04,1.1624623481253418
2019-05-04,1.1626989254062408
2019-08-04,1.1650601175447197
2019-09-04,1.1670736774225139
2019-10-04,1.1686021179339934
2019-11-04,1.162673067846477
2019-12-04,1.1649465598765145
2019-04-15,1.1635417886839765
2019-04-16,1.1598492153932831
2019-04-17,1.1605031747908798
2019-04-18,1.157501765130612
2019-04-23,1.1549033452605209
2019-04-24,1.1539096466945935
2019-04-25,1.1534009511812244
2019-04-26,1.1564199398615065
2019-04-29,1.1560191765441914
2019-04-30,1.158258091135186
2019-01-05,1.157943444916431
2019-02-05,1.1545668286375783
2019-03-05,1.1568253271193465
2019-06-05,1.155632004332679
2019-07-05,1.158339930955791
2019-08-05,1.15710204393935
2019-09-05,1.157783646031114
2019-10-05,1.1593694903165557
2019-05-13,1.1607875522630946
2019-05-14,1.1584014271592418
2019-05-15,1.1585107742991685
2019-05-16,1.1541004352247686
2019-05-17,1.1500334645381607
2019-05-20,1.1504490878102644
2019-05-21,1.1486281191586447
2019-05-22,1.1488463603362435
2019-05-23,1.1532866937356312
2019-05-24,1.1550899905885157
2019-05-27,1.1542928181135117
2019-05-28,1.1512738142627141
2019-05-29,1.1504657060061236
2019-05-30,1.1518073328664258
2019-05-31,1.1603412843964884
2019-03-06,1.166692420669132
2019-04-06,1.1667477123605041
2019-05-06,1.1665400843449165
2019-06-06,1.1701921455236897
2019-07-06,1.1734028471876936
2019-10-06,1.1677483631353642
2019-11-06,1.1690151228729893
2019-12-06,1.1684489756201055
2019-06-13,1.1694094594093267
2019-06-14,1.1674243323482434
2019-06-17,1.166264642450936
2019-06-18,1.1682743293582767
2019-06-19,1.1704252355820675
2019-06-20,1.1864679025965028
2019-06-21,1.1898147115966657
2019-06-24,1.1939844423613777
2019-06-25,1.192669615750982
2019-06-26,1.1910611142623426
2019-06-27,1.1903782783169632
2019-06-28,1.1914390865298572
2019-01-07,1.1822224447700351
2019-02-07,1.1861109440319557
2019-03-07,1.188509532400002
2019-04-07,1.1890876803344952
2019-05-07,1.1804851024434744
2019-08-07,1.1797614104050451
2019-09-07,1.1791501904751314
2019-10-07,1.1846316463207747
2019-11-07,1.1838224094327434
2019-12-07,1.1866565457997138
2019-07-15,1.1864829089966142
2019-07-16,1.1832464635678006
2019-07-17,1.1867046294016501
2019-07-18,1.191012913701516
2019-07-19,1.1886735999522466
2019-07-22,1.1878551678012401
2019-07-23,1.18413596436944
2019-07-24,1.185177870393096
2019-07-25,1.1818113395771677
2019-07-26,1.1823191210237678
2019-07-29,1.1804001854841715
2019-07-30,1.1831279761358187
2019-07-31,1.1795439158048346
2019-01-08,1.1803635193463948
2019-02-08,1.1874111692126152
2019-05-08,1.19090506691249
2019-06-08,1.192455277782396
2019-07-08,1.19872263808717
2019-08-08,1.1979898170370276
2019-09-08,1.199934575327028
2019-12-08,1.2008260800294306
2019-08-13,1.1963242130127363
2019-08-14,1.2001172934410655
2019-08-15,1.1991308680167847
2019-08-16,1.1970182089127857
2019-08-19,1.1931346460763383
2019-08-20,1.1952269483544913
2019-08-21,1.193831069634869
2019-08-22,1.1922812441169974
2019-08-23,1.2041355138314527
2019-08-26,1.1970275126806302
2019-08-27,1.1998836829822304
2019-08-28,1.19835432408147
2019-08-29,1.1947520959892513
2019-08-30,1.1915517429450355
2019-02-09,1.1902106920849673
2019-03-09,1.195679082437427
2019-04-09,1.2001398680470536
2019-05-09,1.1920137308039025
2019-06-09,1.1934085699885972
2019-09-09,1.189677118429085
2019-10-09,1.1871708234715004
2019-11-09,1.1863393993194786
2019-12-09,1.1896783094716852
2019-09-13,1.1917534432477022
2019-09-16,1.1894821767434214
2019-09-17,1.1913920295784715
2019-09-18,1.1900733063419904
2019-09-19,1.1891231981041108
2019-09-20,1.1908577665451987
2019-09-23,1.193148944978821
2019-09-24,1.1969680961154217
2019-09-25,1.1864305383927451
2019-09-26,1.1858201458519457
2019-09-27,1.1856980019945729
2019-09-30,1.1760627925275877
2019-01-10,1.1810011599780998
2019-02-10,1.1863237404046325
2019-03-10,1.1884193254560027
2019-04-10,1.1884647297474402
2019-07-10,1.1860881868512005
2019-08-10,1.1856409358108013
2019-09-10,1.1873999893604135
2019-10-10,1.1871249297732922
2019-11-10,1.1864241886557558
2019-10-14,1.188705416360364
2019-10-15,1.1851908806694071
2019-10-16,1.1890226370428243
2019-10-17,1.1931231619017124
2019-10-18,1.1945628666141355
2019-10-21,1.1924219318420282
2019-10-22,1.1909921190923909
2019-10-23,1.193180243336289
2019-10-24,1.1938028616499603
2019-10-25,1.192884165062149
2019-10-28,1.1910195344733652
2019-10-29,1.1907137999979251
2019-10-30,1.193894357900205
2019-10-31,1.1997065651527392
2019-01-11,1.2002045209997192
2019-04-11,1.1975720178846
2019-05-11,1.1900716285282327
2019-06-11,1.192613608369132
2019-07-11,1.1865521506602372
2019-08-11,1.1840814387400664
2019-11-11,1.1840715465868255
2019-12-11,1.1829534146452745
2019-11-13,1.1848811195147386
2019-11-14,1.1883150361062678
2019-11-15,1.1878440771558265
2019-11-18,1.1891189812070642
2019-11-19,1.1892996302018815
2019-11-20,1.1891291208870978
2019-11-21,1.1864473636172037
2019-11-22,1.1843391424401584
2019-11-25,1.1826908203831383
2019-11-26,1.183424440611088
2019-11-27,1.1810596471572326
2019-11-28,1.1815432342319616
2019-11-29,1.1836513240935465
2019-02-12,1.185882128573866
2019-03-12,1.1899684074487933
2019-04-12,1.1893382322708825
2019-05-12,1.1916961836890085
2019-06-12,1.1869570806576395
2019-09-12,1.1872296734544534
2019-10-12,1.1887144652251227
2019-11-12,1.192144116668378
2019-12-12,1.1935000804187212
2019-12-13,1.1945219138924594
2019-12-16,1.1944834346788684
2019-12-17,1.1933479775661586
2019-12-18,1.1913154706995075
2019-12-19,1.1928441129946221
2019-12-20,1.1903861664788307
2019-12-23,1.1918595140845452
2019-12-24,1.1957908072273542
2019-12-27,1.2023168523378405
2019-12-30,1.2052831016422954
2019-12-31,1.2083893331186337
2020-02-01,1.2080997903603128
2020-03-01,1.2124202548520133
2020-06-01,1.217108175489353
2020-07-01,1.217196379103893
2020-08-01,1.2119913978272416
2020-09-01,1.2099571240774547
2020-10-01,1.2126722248445896
2020-01-13,1.211215786941768
2020-01-14,1.209976483345566
2020-01-15,1.2135801918177842
2020-01-16,1.2125573196722417
2020-01-17,1.2132184678828677
2020-01-20,1.2132527177353454
2020-01-21,1.211744372878966
2020-01-22,1.2123876340905049
2020-01-23,1.2121832543254116
2020-01-24,1.2127364079288219
2020-01-27,1.2138948971300387
2020-01-28,1.2117079000325135
2020-01-29,1.2115821924013521
2020-01-30,1.2158041391413381
2020-01-31,1.2193101056997253
2020-03-02,1.212488030663302
2020-04-02,1.2061783516458056
2020-05-02,1.2055424910893693
2020-06-02,1.20550090141795
2020-07-02,1.2044478422745184
2020-10-02,1.2054342098356206
2020-11-02,1.204632566962445
2020-12-02,1.2029192437955987
2020-02-13,1.2043301495606908
2020-02-14,1.2048756061995771
2020-02-17,1.2047782363836086
2020-02-18,1.2066641811648402
2020-02-19,1.2057841879284907
2020-02-20,1.2046293759026914
2020-02-21,1.2130972749092412
2020-02-24,1.2200679350785584
2020-02-25,1.2167830816585885
2020-02-26,1.2144545909695117
2020-02-27,1.220849698440263
2020-02-28,1.208975858412688
2020-02-03,1.217148193171066
2020-03-03,1.2316656896222022
2020-04-03,1.2315539142454177
2020-05-03,1.2427322185245873
2020-06-03,1.2478577997750337
2020-09-03,1.2589316203832477
2020-10-03,1.2444315524150629
2020-11-03,1.239538036848145
2020-12-03,1.2222472346424023
2020-03-13,1.2004594975676175
2020-03-16,1.1979814316583912
2020-03-17,1.1968552616784378
2020-03-18,1.1785179921835922
2020-03-19,1.1631244751088063
2020-03-20,1.168268650434218
2020-03-23,1.1831510229110642
2020-03-24,1.2067403119860072
2020-03-25,1.2023034604629979
2020-03-26,1.2171894101164398
2020-03-27,1.2198395175696022
2020-03-30,1.2153979644873305
2020-03-31,1.2082993090243208
2020-01-04,1.2036682195730823
2020-02-04,1.209980738486585
2020-03-04,1.20793844589284
2020-06-04,1.2150252777383377
2020-07-04,1.2187606981071828
2020-08-04,1.2172773835960442
2020-09-04,1.2358539491641132
2020-04-14,1.244910979990953
2020-04-15,1.234571895008667
2020-04-16,1.2298082696788457
2020-04-17,1.2257397364119507
2020-04-20,1.227301875906381
2020-04-21,1.2210017827856348
2020-04-22,1.2297761865506738
2020-04-23,1.230136778507864
2020-04-24,1.2294420366029184
2020-04-27,1.227952553358777
2020-04-28,1.2282136114455193
2020-04-29,1.228958122468629
2020-04-30,1.2284702173897304
2020-04-05,1.2313234851399182
2020-05-05,1.2289503075556827
2020-06-05,1.2222636732398806
2020-07-05,1.231474809473572
2020-08-05,1.232366146434003
2020-11-05,1.222799415638765
2020-12-05,1.226754180814388
2020-05-13,1.227498875540674
2020-05-14,1.2313486260366882
2020-05-15,1.2337497902165664
2020-05-18,1.232355288534156
2020-05-19,1.2349239666015628
2020-05-20,1.238895575351249
2020-05-21,1.2302864728902123
2020-05-22,1.2309121252462571
2020-05-25,1.2288752645610785
2020-05-26,1.2286744170606554
2020-05-27,1.228622788464929
2020-05-28,1.232746601586606
2020-05-29,1.2383048160528374
2020-01-06,1.2409691414039405
2020-02-06,1.2391119356984739
2020-03-06,1.2347892282716308
2020-04-06,1.2420233417211726
2020-05-06,1.2321288058453175
2020-08-06,1.2398172203034903
2020-09-06,1.2458411341376319
2020-10-06,1.2491879012747624
2020-11-06,1.250239489966557
2020-12-06,1.2461520045745842
2020-06-15,1.2464077747451274
2020-06-16,1.2462523649770145
2020-06-17,1.2465876440769652
2020-06-18,1.2434009771815722
2020-06-19,1.247226746576192
2020-06-22,1.252964850188781
2020-06-23,1.25889919808855
2020-06-24,1.253927851304547
2020-06-25,1.2515982432778612
2020-06-26,1.253649538531615
2020-06-29,1.2531873458614256
2020-06-30,1.25750338263135
2020-01-07,1.2551450506597563
2020-02-07,1.2568860390650647
2020-03-07,1.2569417198795378
2020-06-07,1.2621374602960325
2020-07-07,1.2643312498939827
2020-08-07,1.2697453913500945
2020-09-07,1.2654917597917696
2020-10-07,1.2658881324300595
2020-07-13,1.2689280858011953
2020-07-14,1.2699054955311382
2020-07-15,1.271313649312595
2020-07-16,1.266886199565262
2020-07-17,1.2712251177460951
2020-07-20,1.2735468866051904
2020-07-21,1.2831952270397333
2020-07-22,1.2876898823481349
2020-07-23,1.2941928164380683
2020-07-24,1.2990610505272941
2020-07-27,1.3106327274986118
2020-07-28,1.3134788618359985
2020-07-29,1.3183053016685777
2020-07-30,1.3184313370204168
2020-07-31,1.3196890325780328
2020-03-08,1.3187421884286192
2020-04-08,1.327891191534569
2020-05-08,1.3381523982863335
2020-06-08,1.3419423335008687
2020-07-08,1.3294617691209296
2020-10-08,1.3309542181076552
2020-11-08,1.31219731217663
2020-12-08,1.31365486334251
2020-08-13,1.3166865483026529
2020-08-14,1.3165984419334837
2020-08-17,1.3288093064093183
2020-08-18,1.3356691094156576
2020-08-19,1.3220668304031242
2020-08-20,1.3195028903426678
2020-08-21,1.3165151960122286
2020-08-24,1.3147575109425311
2020-08-25,1.313141127995406
2020-08-26,1.3209363566206478
2020-08-27,1.3155307995979255
2020-08-28,1.3306820003453819
2020-08-31,1.3318618632577208
2020-01-09,1.3315186292674766
2020-02-09,1.3221285175734305
2020-03-09,1.319981427367452
2020-04-09,1.318419423188669
2020-07-09,1.3188907252575734
2020-08-09,1.3168039654812438
2020-09-09,1.3208195179603022
2020-10-09,1.3223360065874494
2020-11-09,1.3199664250827137
2020-09-14,1.3253755358822206
2020-09-15,1.3274636090521135
2020-09-16,1.329563045514244
2020-09-17,1.3264475784658338
2020-09-18,1.3278717798226352
2020-09-21,1.3136738343194512
2020-09-22,1.3109462542359038
2020-09-23,1.299285688906588
2020-09-24,1.300213802659492
2020-09-25,1.2966025233247704
2020-09-28,1.3023160001687346
2020-09-29,1.3087634371401764
2020-09-30,1.3086794664367105
2020-01-10,1.3135689473456074
2020-02-10,1.3111729693887135
2020-05-10,1.3156083948047625
2020-06-10,1.3116439637310022
2020-07-10,1.3088301593536176
2020-08-10,1.3098972470982977
2020-09-10,1.32299551143983
2020-12-10,1.322023310069544
2020-10-13,1.312034866713962
2020-10-14,1.3171095406391455
2020-10-15,1.3147575782580008
2020-10-16,1.315319328583373
2020-10-19,1.3189325295781038
2020-10-20,1.3217522888511213
2020-10-21,1.3294327528988052
2020-10-22,1.3213829898534477
2020-10-23,1.322802925132804
2020-10-26,1.3197361219997565
2020-10-27,1.320771891253455
2020-10-28,1.3127961883490147
2020-10-29,1.3074675905469486
2020-10-30,1.3108685262808417
2020-02-11,1.3120617985556735
2020-03-11,1.3202049993763454
2020-04-11,1.3180938205794543
2020-05-11,1.3365138722699137
2020-06-11,1.3394146377126717
2020-09-11,1.31298269671831
2020-10-11,1.3187130461878314
2020-11-11,1.313616761925422
2020-12-11,1.31760220844905
2020-11-13,1.322360768071169
2020-11-16,1.3244568175521088
2020-11-17,1.3262618451752548
2020-11-18,1.324015546469071
2020-11-19,1.3214562984807023
2020-11-20,1.3242931374591462
2020-11-23,1.3146742667560858
2020-11-24,1.3097748161557203
2020-11-25,1.311407847388509
2020-11-26,1.3114885697145517
2020-11-27,1.3137248261754035
2020-11-30,1.3061824530306825
2020-01-12,1.319007949270638
2020-02-12,1.3225611950274703
2020-03-12,1.3286879780546115
2020-04-12,1.327346329525681
2020-07-12,1.332010607641503
2020-08-12,1.333513891222453
2020-09-12,1.3253691565870367
2020-10-12,1.32650195656824
2020-11-12,1.3263263949336752
2020-12-14,1.326165860001163
2020-12-15,1.332670075601473
2020-12-16,1.3355184873363086
2020-12-17,1.344690082271525
2020-12-18,1.343284812422142
2020-12-21,1.3403447282641776
2020-12-22,1.3346152249665353
2020-12-23,1.3383002284579708
2020-12-24,1.3382292142152803
2020-12-28,1.3381607231306125
2020-12-29,1.3417952011654843
2020-12-30,1.3470984217964377
2020-12-31,1.345826261196226
2021-04-01,1.3588487220217922
2021-05-01,1.3635305406102365
2021-06-01,1.3546259422974112
2021-07-01,1.3509178667537425
2021-08-01,1.334283861157498
2021-11-01,1.3335893776531897
2021-12-01,1.3362291958690713
2021-01-13,1.3366725026862096
2021-01-14,1.336286319084802
2021-01-15,1.3284233113567352
2021-01-18,1.328217606482117
2021-01-19,1.3321538442737932
2021-01-20,1.3383665655331232
2021-01-21,1.3410280782354602
2021-01-22,1.337730789120439
2021-01-25,1.336155189035705
2021-01-26,1.337540759742948
2021-01-27,1.332806634152362
2021-01-28,1.3332173657291937
2021-01-29,1.3350024485315395
2021-01-02,1.3326105398212391
2021-02-02,1.3267654184113908
2021-03-02,1.3261457794999092
2021-04-02,1.313834232977335
2021-05-02,1.3216943694808292
2021-08-02,1.32686208237147
2021-09-02,1.332437589286841
2021-10-02,1.333125638703964
2021-11-02,1.3300982512149864
2021-12-02,1.3285631931602242
2021-02-15,1.32815589964122
2021-02-16,1.3207794919956084
2021-02-17,1.3148025255641986
2021-02-18,1.316178995678998
2021-02-19,1.3188909337939334
2021-02-22,1.3269720835448167
2021-02-23,1.3248027975231484
2021-02-24,1.3242386761613412
2021-02-25,1.3174450881905275
2021-02-26,1.3043180922144475
2021-01-03,1.3016772030556278
2021-02-03,1.3045809269893773
2021-03-03,1.298494848618894
2021-04-03,1.2902329225038136
2021-05-03,1.2865938040719107
2021-08-03,1.2779079319601878
2021-09-03,1.2896799883552577
2021-10-03,1.2920843056529139
2021-11-03,1.2944203285116709
2021-12-03,1.2911977379683668
2021-03-15,1.2925233017415405
2021-03-16,1.2919276453358217
2021-03-17,1.2976954853389822
2021-03-18,1.2929951227745469
2021-03-19,1.2952501300607608
2021-03-22,1.29461799930835
2021-03-23,1.2883950114822416
2021-03-24,1.2875786571055945
2021-03-25,1.2833363206612545
2021-03-26,1.2858107057478647
2021-03-29,1.2784057239546922
2021-03-30,1.270540248834527
2021-03-31,1.2756836861622665
2021-01-04,1.2816180582617358
2021-06-04,1.2904491007374777
2021-07-04,1.2881854103269748
2021-08-04,1.2948335429177238
2021-09-04,1.2907270369027914
2021-12-04,1.290089876791375
2021-04-13,1.2943787196502965
2021-04-14,1.294152726836659
2021-04-15,1.300380177799436
2021-04-16,1.3035496637939776
2021-04-19,1.3065132699502424
2021-04-20,1.3084965363924097
2021-04-21,1.311611284890727
2021-04-22,1.3087940617865719
2021-04-23,1.3102353153138164
2021-04-26,1.3109020770490505
2021-04-27,1.3092058673587215
2021-04-28,1.3120601484948906
2021-04-29,1.3100200261260722
2021-04-30,1.304723422631499
2021-03-05,1.3118181194444065
2021-04-05,1.3064808147842528
2021-05-05,1.3085479607306565
2021-06-05,1.3167523263958556
2021-07-05,1.3259174750501028
2021-10-05,1.3273099833960413
2021-11-05,1.3274352139876187
2021-12-05,1.3171747004362946
2021-05-13,1.3203266738096364
2021-05-14,1.3270173706643416
2021-05-17,1.3316416832489795
2021-05-18,1.336473263068281
2021-05-19,1.3331630966148387
2021-05-20,1.3377406333914916
2021-05-21,1.3367632752419678
2021-05-24,1.3391039429399008
2021-05-25,1.3441642616564848
2021-05-26,1.3417957275537256
2021-05-27,1.34181996707706
2021-05-28,1.3433434939693838
2021-05-31,1.3454742204362227
2021-01-06,1.3430067298403225
2021-02-06,1.344592479182746
2021-03-06,1.331627180436132
2021-04-06,1.3393208490992126
2021-07-06,1.342354592820268
2021-08-06,1.340127737391321
2021-09-06,1.3395339083826683
2021-10-06,1.3421971125525765
2021-11-06,1.3343054013596825
2021-06-14,1.3316716030415852
2021-06-15,1.330638903832228
2021-06-16,1.316585053048345
2021-06-17,1.3017961372330604
2021-06-18,1.297376438647299
2021-06-21,1.3033096841463538
2021-06-22,1.3019901480532377
2021-06-23,1.3013581545668458
2021-06-24,1.3010512467412698
2021-06-25,1.3026961966887405
2021-06-28,1.3023316898655777
2021-06-29,1.2975633713191421
2021-06-30,1.29712878463682
2021-01-07,1.296359625177378
2021-02-07,1.300552925358467
2021-05-07,1.3018513138811658
2021-06-07,1.3011075374355783
2021-07-07,1.3016767336751012
2021-08-07,1.304634869516224
2021-09-07,1.307168733917558
2021-12-07,1.3058032724658803
2021-07-13,1.303065853954061
2021-07-14,1.3100677125184452
2021-07-15,1.3096941266405715
2021-07-16,1.3045062650714054
2021-07-19,1.3046111311872142
2021-07-20,1.3021876517601159
2021-07-21,1.302277325740019
2021-07-22,1.3024003255453125
2021-07-23,1.3007955616280995
2021-07-26,1.3018506280129933
2021-07-27,1.3027967125575082
2021-07-28,1.306355870120833
2021-07-29,1.3144667799263077
2021-07-30,1.3101389605541762
2021-02-08,1.310888717473449
2021-03-08,1.310358540006831
2021-04-08,1.3091518797562884
2021-05-08,1.3074462456292344
2021-06-08,1.2941797631458913
2021-09-08,1.286186018689185
2021-10-08,1.2846314767081568
2021-11-08,1.2906661048579122
2021-12-08,1.2901408655507953
2021-08-13,1.2992667019537885
2021-08-16,1.301419185924451
2021-08-17,1.2974353663922298
2021-08-18,1.2975279775871829
2021-08-19,1.2940674682642388
2021-08-20,1.2946268176520574
2021-08-23,1.3029100940199454
2021-08-24,1.3031322417861886
2021-08-25,1.300279707100208
2021-08-26,1.299041337605975
2021-08-27,1.307993225243921
2021-08-30,1.3051535648320787
2021-08-31,1.3070139585970708
2021-01-09,1.3074591374428828
2021-02-09,1.3083664278732523
2021-03-09,1.3128035838190129
2021-06-09,1.3110948017367816
2021-07-09,1.3028020803192495
2021-08-09,1.301020206069344
2021-09-09,1.3041468572805093
2021-10-09,1.302548314063344
2021-09-13,1.302695089609131
2021-09-14,1.3060727718168192
2021-09-15,1.305088723588902
2021-09-16,1.292749300935027
2021-09-17,1.2901920732101275
2021-09-20,1.2934887503517885
2021-09-21,1.2958618427239537
2021-09-22,1.2925724307349946
2021-09-23,1.288430102737018
