,TALUSD
1269,1.2066039827151915
1270,1.2040532996890037
1271,1.2023941798583886
1272,1.2007597710644744
1273,1.2057199484468175
1274,1.2076652695345638
1275,1.2053018816475722
1276,1.1949006546153143
1277,1.1946672763369457
1278,1.193353999723776
1279,1.1933738434757466
1280,1.1927941847839616
1281,1.1940605927153611
1282,1.1913832695366287
1283,1.1970026161895433
1284,1.1940316079325677
1285,1.1914223345962538
1286,1.190018185055292
1287,1.1937436673339232
1288,1.195072660525218
1289,1.1919809860309856
1290,1.1921391169990259
1291,1.1951292832452518
1292,1.1962277272500916
1293,1.198060102313887
1294,1.1965055417299455
1295,1.1964024548235659
1296,1.1937528028948146
1297,1.1956327080971332
1298,1.188773876659373
1299,1.182858481265204
1300,1.183200574198238
1301,1.180425867641226
1302,1.1790343751411565
1303,1.1797491403760383
1304,1.1814276435993223
1305,1.1804659485149123
1306,1.1752174567990696
1307,1.1695544902029213
1308,1.1669673620394432
1309,1.1732326953150112
1310,1.1659445133484179
1311,1.1706942014159456
1312,1.1728138285290597
1313,1.173016410522284
1314,1.1747845959896108
1315,1.1755402414744263
1316,1.173755374423191
1317,1.165678018831283
1318,1.1651692947660355
1319,1.16421895256893
1320,1.1650610669501056
1321,1.1586337043922001
1322,1.1580306797240691
1323,1.1565093119588623
1324,1.1623550595207415
1325,1.1591787880286364
1326,1.1593685024398033
1327,1.1634776697941693
1328,1.1582275063897254
1329,1.1578528804400237
1330,1.159561485106535
1331,1.157935236349783
1332,1.155712281069242
1333,1.1509715226510548
1334,1.152650865295943
1335,1.148967056175196
1336,1.1514354018112702
1337,1.1530154331464424
1338,1.1506262396187514
1339,1.1466642948269878
1340,1.1407251585421334
1341,1.1388827400653396
1342,1.1346983488079536
1343,1.1363365134708292
1344,1.1397118482802049
1345,1.1449301516495478
1346,1.1495328020636715
1347,1.1508019820028543
1348,1.1442452441835442
1349,1.1534517085724487
1350,1.1554842422527731
1351,1.156443767101081
1352,1.1560588497465802
1353,1.1539704790832401
1354,1.1536383241275008
1355,1.1522198494916904
1356,1.1486119196957418
1357,1.1511286069383955
1358,1.153321339266382
1359,1.149819834666343
1360,1.1500382491602177
1361,1.1493825548603722
1362,1.1535173717809242
1363,1.1544454886647575
1364,1.1500052584651113
1365,1.1542333907979925
1366,1.1524824611705133
1367,1.1538373606525514
1368,1.158720306689043
1369,1.1548610120421199
1370,1.153746951336529
1371,1.1545765470426153
1372,1.1525600356173082
1373,1.1446088143101654
1374,1.146069880792376
1375,1.142725403906414
1376,1.1452422780045126
1377,1.1404888288859178
1378,1.1419125368213754
1379,1.1440662496765497
1380,1.1381839131206262
1381,1.1395835622699049
1382,1.1425503349614063
1383,1.1521529778489779
1384,1.1491620663685542
1385,1.152559459016522
1386,1.1516651183354545
1387,1.1472195123011524
1388,1.1461020871179628
1389,1.1480652873905504
1390,1.144029206573537
1391,1.1476078164946715
1392,1.144178257096872
1393,1.1427984420398294
1394,1.1459652762941654
1395,1.1370310965863348
1396,1.1375914255222015
1397,1.134754545635442
1398,1.1456499668022462
1399,1.1449249049198578
1400,1.1444983350787192
1401,1.1434640704676895
1402,1.1444637456173983
1403,1.1401929777464477
1404,1.1351228137191158
1405,1.1297126946736473
1406,1.1329110405672682
1407,1.1352733145554061
1408,1.136130603232487
1409,1.1421597393408962
1410,1.145008320533515
1411,1.140552815910164
1412,1.142941650908971
1413,1.1434261921115034
1414,1.1396654504446748
1415,1.138841353851876
1416,1.134954231960484
1417,1.1401675033580203
1418,1.1414113358810307
1419,1.1378267556169377
1420,1.1437514314870894
1421,1.1477232609267987
1422,1.146137641824451
1423,1.1472873135059993
1424,1.149652666354491
1425,1.1449325431964668
1426,1.1434989942944276
1427,1.1469840658296133
1428,1.1457901150410386
1429,1.1418049155594672
1430,1.146797095715449
1431,1.1483906750260913
1432,1.1498207251023824
1433,1.1562201167303505
1434,1.1511123916083539
1435,1.156528166343437
1436,1.1592747123644151
1437,1.1612236102526956
1438,1.1630683196261302
1439,1.1636794310681564
1440,1.1641784821112355
1441,1.1685536771288532
1442,1.165902732169878
1443,1.1733350189648035
1444,1.1706195273888291
1445,1.1714901387404961
1446,1.1727135053140552
1447,1.1691503043584968
1448,1.1693057929436892
1449,1.1684845203265812
1450,1.1639492306468997
1451,1.1629610420593486
1452,1.164028860408953
1453,1.1656277085541589
1454,1.1628286652982638
1455,1.1718675706113262
1456,1.1737227021894432
1457,1.174980862615544
1458,1.1784245694749997
1459,1.1800244781926714
1460,1.1769469286422976
1461,1.174560983547989
1462,1.1730240102418414
1463,1.1705332591212794
1464,1.170546299995312
1465,1.1709765169918425
1466,1.1649125635535142
1467,1.1672740804567288
1468,1.1646364390183075
1469,1.1662916025727958
1470,1.1681871878560364
1471,1.1688311730555276
1472,1.1755035935552847
1473,1.1775952645089438
1474,1.1733695836403013
1475,1.1749688829947709
1476,1.1757845666075082
1477,1.177259324701707
1478,1.1756134465778822
1479,1.1729604764568309
1480,1.1683463884258445
1481,1.1654449244099319
1482,1.162966911791701
1483,1.16401067426848
1484,1.1597594608450323
1485,1.163545792422516
1486,1.1634640862203494
1487,1.1656187796039528
1488,1.1706278540523747
1489,1.1656223305105524
1490,1.1696810420901111
1491,1.1689084256612705
1492,1.170759378482841
1493,1.1735839558707084
1494,1.1731223814588472
1495,1.1734201538990945
1496,1.1756062941203458
1497,1.1718233355093557
1498,1.1690885797016288
1499,1.1635299634879743
1500,1.1650563885841168
1501,1.162204310183502
1502,1.1626889553336333
1503,1.164046197165628
1504,1.1624623481253418
1505,1.1626989254062408
1506,1.1650601175447197
1507,1.1670736774225139
1508,1.1686021179339934
1509,1.162673067846477
1510,1.1649465598765145
1511,1.1635417886839765
1512,1.1598492153932831
1513,1.1605031747908798
1514,1.157501765130612
1515,1.1549033452605209
1516,1.1539096466945935
1517,1.1534009511812244
1518,1.1564199398615065
1519,1.1560191765441914
1520,1.158258091135186
1521,1.157943444916431
1522,1.1545668286375783
1523,1.1568253271193465
1524,1.155632004332679
1525,1.158339930955791
1526,1.15710204393935
1527,1.157783646031114
1528,1.1593694903165557
1529,1.1607875522630946
1530,1.1584014271592418
1531,1.1585107742991685
1532,1.1541004352247686
1533,1.1500334645381607
1534,1.1504490878102644
1535,1.1486281191586447
1536,1.1488463603362435
1537,1.1532866937356312
1538,1.1550899905885157
1539,1.1542928181135117
1540,1.1512738142627141
1541,1.1504657060061236
1542,1.1518073328664258
1543,1.1603412843964884
1544,1.166692420669132
1545,1.1667477123605041
1546,1.1665400843449165
1547,1.1701921455236897
1548,1.1734028471876936
1549,1.1677483631353642
1550,1.1690151228729893
1551,1.1684489756201055
1552,1.1694094594093267
1553,1.1674243323482434
1554,1.166264642450936
1555,1.1682743293582767
1556,1.1704252355820675
1557,1.1864679025965028
1558,1.1898147115966657
1559,1.1939844423613777
1560,1.192669615750982
1561,1.1910611142623426
1562,1.1903782783169632
1563,1.1914390865298572
1564,1.1822224447700351
1565,1.1861109440319557
1566,1.188509532400002
1567,1.1890876803344952
1568,1.1804851024434744
1569,1.1797614104050451
1570,1.1791501904751314
1571,1.1846316463207747
1572,1.1838224094327434
1573,1.1866565457997138
1574,1.1864829089966142
1575,1.1832464635678006
1576,1.1867046294016501
1577,1.191012913701516
1578,1.1886735999522466
1579,1.1878551678012401
1580,1.18413596436944
1581,1.185177870393096
1582,1.1818113395771677
1583,1.1823191210237678
1584,1.1804001854841715
1585,1.1831279761358187
1586,1.1795439158048346
1587,1.1803635193463948
1588,1.1874111692126152
1589,1.19090506691249
1590,1.192455277782396
1591,1.19872263808717
1592,1.1979898170370276
1593,1.199934575327028
1594,1.2008260800294306
1595,1.1963242130127363
1596,1.2001172934410655
1597,1.1991308680167847
1598,1.1970182089127857
1599,1.1931346460763383
1600,1.1952269483544913
1601,1.193831069634869
1602,1.1922812441169974
1603,1.2041355138314527
1604,1.1970275126806302
1605,1.1998836829822304
1606,1.19835432408147
1607,1.1947520959892513
1608,1.1915517429450355
1609,1.1902106920849673
1610,1.195679082437427
1611,1.2001398680470536
1612,1.1920137308039025
1613,1.1934085699885972
1614,1.189677118429085
1615,1.1871708234715004
1616,1.1863393993194786
1617,1.1896783094716852
1618,1.1917534432477022
1619,1.1894821767434214
1620,1.1913920295784715
1621,1.1900733063419904
1622,1.1891231981041108
1623,1.1908577665451987
1624,1.193148944978821
1625,1.1969680961154217
1626,1.1864305383927451
1627,1.1858201458519457
1628,1.1856980019945729
1629,1.1760627925275877
1630,1.1810011599780998
1631,1.1863237404046325
1632,1.1884193254560027
1633,1.1884647297474402
1634,1.1860881868512005
1635,1.1856409358108013
1636,1.1873999893604135
1637,1.1871249297732922
1638,1.1864241886557558
1639,1.188705416360364
1640,1.1851908806694071
1641,1.1890226370428243
1642,1.1931231619017124
1643,1.1945628666141355
1644,1.1924219318420282
1645,1.1909921190923909
1646,1.193180243336289
1647,1.1938028616499603
1648,1.192884165062149
1649,1.1910195344733652
1650,1.1907137999979251
1651,1.193894357900205
1652,1.1997065651527392
1653,1.2002045209997192
1654,1.1975720178846
1655,1.1900716285282327
1656,1.192613608369132
1657,1.1865521506602372
1658,1.1840814387400664
1659,1.1840715465868255
1660,1.1829534146452745
1661,1.1848811195147386
1662,1.1883150361062678
1663,1.1878440771558265
1664,1.1891189812070642
1665,1.1892996302018815
1666,1.1891291208870978
1667,1.1864473636172037
1668,1.1843391424401584
1669,1.1826908203831383
1670,1.183424440611088
1671,1.1810596471572326
1672,1.1815432342319616
1673,1.1836513240935465
1674,1.185882128573866
1675,1.1899684074487933
1676,1.1893382322708825
1677,1.1916961836890085
1678,1.1869570806576395
1679,1.1872296734544534
1680,1.1887144652251227
1681,1.192144116668378
1682,1.1935000804187212
1683,1.1945219138924594
1684,1.1944834346788684
1685,1.1933449762779655
1686,1.1913154706995075
1687,1.1928441129946221
1688,1.1903861664788307
1689,1.1918595140845452
1690,1.1957908072273542
1691,1.2023168523378405
1692,1.2052831016422954
1693,1.2083893331186337
1694,1.2080997903603128
1695,1.2124202548520133
1696,1.217108175489353
1697,1.217196379103893
1698,1.2119913978272416
1699,1.2099571240774547
1700,1.2126722248445896
1701,1.211215786941768
1702,1.209976483345566
1703,1.2135801918177842
1704,1.2125573196722417
1705,1.2132184678828677
1706,1.2132527177353454
1707,1.211744372878966
1708,1.2123876340905049
1709,1.2121832543254116
1710,1.2127364079288219
1711,1.2138948971300387
1712,1.211700356434762
1713,1.2115821924013521
1714,1.2158041391413381
1715,1.2193101056997253
1716,1.212488030663302
1717,1.2061783516458056
1718,1.2055424910893693
1719,1.20550090141795
1720,1.2044478422745184
1721,1.2054342098356206
1722,1.2046355537791844
1723,1.2029192437955987
1724,1.2043301495606908
1725,1.2048756061995771
1726,1.2047782363836086
1727,1.2066641811648402
1728,1.2057841879284907
1729,1.2046293759026914
1730,1.2130972749092412
1731,1.2200679350785584
1732,1.2167830816585885
1733,1.2144545909695117
1734,1.220849698440263
1735,1.208975858412688
1736,1.217148193171066
1737,1.2316656896222022
1738,1.2315539142454177
1739,1.2427322185245873
1740,1.2478577997750337
1741,1.2589316203832477
1742,1.2444396966660363
1743,1.239538036848145
1744,1.2219347854154017
1745,1.2004594975676175
1746,1.1979814316583912
1747,1.1968552616784378
1748,1.1785179921835922
1749,1.1631244751088063
1750,1.168268650434218
1751,1.1831510229110642
1752,1.2067403119860072
1753,1.2023034604629979
1754,1.2171894101164398
1755,1.2198395175696022
1756,1.2153979644873305
1757,1.2082993090243208
1758,1.2036682195730823
1759,1.209980738486585
1760,1.20793844589284
1761,1.2150252777383377
1762,1.2187606981071828
1763,1.2172773835960442
1764,1.2358539491641132
1765,1.244910979990953
1766,1.234571895008667
1767,1.2298082696788457
1768,1.2257397364119507
1769,1.227301875906381
1770,1.2210017827856348
1771,1.2297761865506738
1772,1.230136778507864
1773,1.2294420366029184
1774,1.227952553358777
1775,1.2282136114455193
1776,1.228958122468629
1777,1.2284702173897304
1778,1.2313234851399182
1779,1.2289503075556827
1780,1.2222636732398806
1781,1.231474809473572
1782,1.232366146434003
1783,1.222799415638765
1784,1.226754180814388
1785,1.227498875540674
1786,1.2313486260366882
1787,1.2337497902165664
1788,1.232355288534156
1789,1.2349239666015628
1790,1.238895575351249
1791,1.2302864728902123
1792,1.2309121252462571
1793,1.2288752645610785
1794,1.2286744170606554
1795,1.228622788464929
1796,1.232746601586606
1797,1.2383048160528374
1798,1.2409691414039405
1799,1.2391119356984739
1800,1.2347892282716308
1801,1.2421328731457384
1802,1.2321288058453175
1803,1.2398172203034903
1804,1.2458411341376319
1805,1.2491879012747624
1806,1.250239489966557
1807,1.2461520045745842
1808,1.2464077747451274
1809,1.2462523649770145
1810,1.2465876440769652
1811,1.2434009771815722
1812,1.247226746576192
1813,1.252964850188781
1814,1.25889919808855
1815,1.253927851304547
1816,1.2515982432778612
1817,1.253649538531615
1818,1.2531873458614256
1819,1.25750338263135
1820,1.2551450506597563
1821,1.2568860390650647
1822,1.2569417198795378
1823,1.2621374602960325
1824,1.2643312498939827
1825,1.2697453913500945
1826,1.2654917597917696
1827,1.2658881324300595
1828,1.2689280858011953
1829,1.2699054955311382
1830,1.271313649312595
1831,1.266886199565262
1832,1.2712251177460951
1833,1.2735468866051904
1834,1.2831952270397333
1835,1.2876898823481349
1836,1.2941928164380683
1837,1.2990610505272941
1838,1.3106327274986118
1839,1.3134788618359985
1840,1.3183053016685777
1841,1.3184313370204168
1842,1.3196890325780328
1843,1.3187421884286192
1844,1.327891191534569
1845,1.3381523982863335
1846,1.3419423335008687
1847,1.3294617691209296
1848,1.3309542181076552
1849,1.31219731217663
1850,1.31365486334251
1851,1.3166865483026529
1852,1.3165984419334837
1853,1.3288093064093183
1854,1.3356691094156576
1855,1.3220668304031242
1856,1.3195028903426678
1857,1.3165151960122286
1858,1.3147575109425311
1859,1.313141127995406
1860,1.3209363566206478
1861,1.3155307995979255
1862,1.3306820003453819
1863,1.3318618632577208
1864,1.331520232818858
1865,1.3221237283695344
1866,1.319981427367452
1867,1.318419423188669
1868,1.3188907252575734
1869,1.3168039654812438
1870,1.3208195179603022
1871,1.3223344087117908
1872,1.3199664250827137
1873,1.3253755358822206
1874,1.3274636090521135
1875,1.329563045514244
1876,1.3264475784658338
1877,1.3278717798226352
1878,1.3136738343194512
1879,1.3109462542359038
1880,1.299285688906588
1881,1.3003302981942184
1882,1.2966025233247704
1883,1.3023160001687346
1884,1.3087634371401764
1885,1.3086794664367105
1886,1.3135689473456074
1887,1.3111729693887135
1888,1.3156083948047625
1889,1.3116439637310022
1890,1.3088301593536176
1891,1.3098972470982977
1892,1.32299551143983
1893,1.322023310069544
1894,1.312034866713962
1895,1.3171095406391455
1896,1.3147575782580008
1897,1.315319328583373
1898,1.3189325295781038
1899,1.3217522888511213
1900,1.3294327528988052
1901,1.3213829898534477
1902,1.322802925132804
1903,1.3197361219997565
1904,1.320771891253455
1905,1.3127961883490147
1906,1.3074675905469486
1907,1.3108685262808417
1908,1.3120617985556735
1909,1.3202049993763454
1910,1.3180938205794543
1911,1.3365138722699137
1912,1.3394146377126717
1913,1.31298269671831
1914,1.3187130461878314
1915,1.313616761925422
1916,1.31760220844905
1917,1.322360768071169
1918,1.3244568175521088
1919,1.3262618451752548
1920,1.324015546469071
1921,1.3214562984807023
1922,1.3242931374591462
1923,1.3146742667560858
1924,1.309776464958715
1925,1.311407847388509
1926,1.3114885697145517
1927,1.3137248261754035
1928,1.3061824530306825
1929,1.319007949270638
1930,1.3225611950274703
1931,1.3286879780546115
1932,1.327346329525681
1933,1.332010607641503
1934,1.333513891222453
1935,1.3253691565870367
1936,1.32650195656824
1937,1.3263263949336752
1938,1.326165860001163
1939,1.332670075601473
1940,1.3355184873363086
1941,1.344690082271525
1942,1.343284812422142
1943,1.3403447282641776
1944,1.3346152249665353
1945,1.3383002284579708
1946,1.3382292142152803
1947,1.3381607231306125
1948,1.3417952011654843
1949,1.3470984217964377
1950,1.345826261196226
1951,1.3588487220217922
1952,1.3635305406102365
1953,1.3546259422974112
1954,1.3509178667537425
1955,1.334283861157498
1956,1.3335893776531897
1957,1.3362291958690713
1958,1.3366725026862096
1959,1.336286319084802
1960,1.3284233113567352
1961,1.328217606482117
1962,1.3321538442737932
1963,1.3383665655331232
1964,1.3410280782354602
1965,1.337730789120439
1966,1.336155189035705
1967,1.337540759742948
1968,1.332806634152362
1969,1.3332173657291937
1970,1.3350024485315395
1971,1.3326105398212391
1972,1.3267654184113908
1973,1.3261457794999092
1974,1.313834232977335
1975,1.3216943694808292
1976,1.32686208237147
1977,1.332437589286841
1978,1.333125638703964
1979,1.33009989159214
1980,1.3285631931602242
1981,1.32815589964122
1982,1.3207794919956084
1983,1.3148025255641986
1984,1.316178995678998
1985,1.3188909337939334
1986,1.3269720835448167
1987,1.3248027975231484
1988,1.3242386761613412
1989,1.3174450881905275
1990,1.3043180922144475
1991,1.3016772030556278
1992,1.3045809269893773
1993,1.2984869880376564
1994,1.2902329225038136
1995,1.2865938040719107
1996,1.2779124842544864
1997,1.2896799883552577
1998,1.2920843056529139
1999,1.2944203285116709
2000,1.2911977379683668
2001,1.2925233017415405
2002,1.2919276453358217
2003,1.2976954853389822
2004,1.2929951227745469
2005,1.2952501300607608
2006,1.29461799930835
2007,1.2883950114822416
2008,1.2875786571055945
2009,1.2833363206612545
2010,1.2858107057478647
2011,1.2784057239546922
2012,1.270540248834527
2013,1.2756836861622665
2014,1.2816180582617358
2015,1.2904491007374777
2016,1.2881809342207022
2017,1.2948335429177238
2018,1.2907270369027914
2019,1.290089876791375
2020,1.2943787196502965
2021,1.294148177550277
2022,1.300380177799436
2023,1.3035496637939776
2024,1.3065132699502424
2025,1.3084965363924097
2026,1.3116128259737465
2027,1.3088002395444265
2028,1.3102353153138164
2029,1.3109020770490505
2030,1.3092058673587215
2031,1.3120601484948906
2032,1.3100200261260722
2033,1.304723422631499
2034,1.3118181194444065
2035,1.3064808147842528
2036,1.3085479607306565
2037,1.3167523263958556
2038,1.3259174750501028
2039,1.3273099833960413
2040,1.3274352139876187
2041,1.3171747004362946
2042,1.3203266738096364
2043,1.3270173706643416
2044,1.3316416832489795
2045,1.3364717449399859
2046,1.3331630966148387
2047,1.3377406333914916
2048,1.3367632752419678
2049,1.3391039429399008
2050,1.3441642616564848
2051,1.3417957275537256
2052,1.34181996707706
2053,1.3433434939693838
2054,1.3454742204362227
2055,1.3430067298403225
2056,1.344592479182746
2057,1.331627180436132
2058,1.3393208490992126
2059,1.342354592820268
2060,1.340127737391321
2061,1.3395339083826683
2062,1.3421971125525765
2063,1.3343054013596825
2064,1.3316716030415852
2065,1.330638903832228
2066,1.316585053048345
2067,1.3017961372330604
2068,1.297376438647299
2069,1.3033096841463538
2070,1.3019901480532377
2071,1.3013581545668458
2072,1.3010512467412698
2073,1.3026961966887405
2074,1.3023316898655777
2075,1.2975633713191421
2076,1.29712878463682
2077,1.296359625177378
2078,1.300552925358467
2079,1.3018513138811658
2080,1.3011075374355783
2081,1.3016767336751012
2082,1.304634869516224
2083,1.307168733917558
2084,1.3058032724658803
2085,1.303065853954061
2086,1.3100677125184452
2087,1.3096941266405715
2088,1.3045062650714054
2089,1.3046111311872142
2090,1.3021876517601159
2091,1.302277325740019
2092,1.3024003255453125
2093,1.3007955616280995
2094,1.3018506280129933
2095,1.3027967125575082
2096,1.306355870120833
2097,1.3144667799263077
2098,1.3101389605541762
2099,1.310888717473449
2100,1.310358540006831
2101,1.3091518797562884
2102,1.3074462456292344
2103,1.2941797631458913
2104,1.286186018689185
2105,1.2846314767081568
2106,1.2906661048579122
2107,1.2901334868837007
2108,1.2992667019537885
2109,1.301419185924451
2110,1.2974353663922298
2111,1.2975279775871829
2112,1.2940674682642388
2113,1.2946268176520574
2114,1.302917572433194
2115,1.3031322417861886
2116,1.300279707100208
2117,1.299041337605975
2118,1.307993225243921
2119,1.3051550547506305
2120,1.3070139585970708
2121,1.3074591374428828
2122,1.3083664278732523
2123,1.3128035838190129
2124,1.3110948017367816
2125,1.3027991200404498
2126,1.301020206069344
2127,1.3041468572805093
2128,1.302548314063344
2129,1.302695089609131
2130,1.3060727718168192
2131,1.3050872186469058
2132,1.292749300935027
2133,1.2901920732101275
2134,1.2934887503517885
2135,1.2958618427239537
2136,1.2925724307349946
2137,1.288430102737018
2138,1.2880306317342782
2139,1.2880608457754579
2140,1.2822048502939347
2141,1.2760818651790957
2142,1.2846510809276361
2143,1.286241595535204
2144,1.2895376545686332
2145,1.2860553435171291
2146,1.2841191113537218
2147,1.2843820684437495
2148,1.2814542365899337
2149,1.2812695615674266
2150,1.2921466692825352
2151,1.292011250127902
2152,1.2858672007409662
2153,1.2857385044097975
2154,1.2894331248930633
2155,1.2927643571733147
2156,1.2925737825948582
2157,1.2962149441290178
2158,1.2975115276778584
2159,1.2940186245984922
2160,1.2948451178073097
2161,1.2987392068626868
2162,1.2902982549993893
2163,1.2942399895980417
2164,1.2914143004972005
2165,1.2894221741420442
2166,1.291831727800951
2167,1.2973426097297864
2168,1.3004400734165256
2169,1.3025987684253617
2170,1.3009336901203141
2171,1.3014172564477688
2172,1.302496995772782
2173,1.2993933511600884
2174,1.2937774360626113
2175,1.2993039734304699
2176,1.2988154595185841
2177,1.2935501660050162
2178,1.2820960334252158
2179,1.278686907239925
2180,1.2763278529339077
2181,1.2764645179246723
2182,1.2836889353861467
2183,1.2813756354156993
2184,1.282285559659212
2185,1.2841420391753038
2186,1.279769364836906
2187,1.283459378955824
2188,1.280082912690778
2189,1.2814470552736144
2190,1.2838301661966043
2191,1.2800185835868005
2192,1.2826897655479232
2193,1.2821227224896152
2194,1.2780332342556509
2195,1.2798641034507063
2196,1.2867646843051552
2197,1.2826356186915715
2198,1.2823141272814205
2199,1.281992508506291
2200,1.2869967262813307
2201,1.2881777589372292
2202,1.288371067520327
2203,1.2871779063702675
2204,1.2884238011943776
2205,1.2871347934703827
2206,1.2937208049068172
2207,1.2858689484896564
2208,1.2876063474287052
2209,1.286655975140304
2210,1.281212505982399
2211,1.2854806849968945
2212,1.285255659017946
2213,1.2914290882485093
2214,1.2973308903513727
2215,1.2978230164276792
2216,1.295403086554402
2217,1.2949536128632833
2218,1.29099829894674
2219,1.297635173218239
2220,1.297010412933293
2221,1.298218100421168
2222,1.2987558610697643
2223,1.2989963610503077
2224,1.2895621420359886
2225,1.278761377414415
2226,1.2780252513654606
2227,1.2827834830114102
2228,1.2860326239765882
2229,1.2936855594269965
2230,1.2929791907138155
2231,1.2950433153693117
2232,1.2933166773607205
2233,1.298935459461771
2234,1.2992380126683505
2235,1.2982435584129521
2236,1.3023741406953415
2237,1.3091215950234205
2238,1.3082358604293705
2239,1.3100822326532457
2240,1.3082609469542914
2241,1.3101285562919376
2242,1.3030855291801513
2243,1.3026179973443746
2244,1.3073582512424935
2245,1.3107497114074056
2246,1.307334539258278
2247,1.3077329350701545
2248,1.3110699029559678
2249,1.3125211985902348
2250,1.323562647966356
2251,1.3174021289055395
2252,1.313871171742355
2253,1.306709134220365
2254,1.2974603084577256
2255,1.2910794371781522
2256,1.2949104300585805
2257,1.3015318691930766
2258,1.2959961662344488
2259,1.2971689740997905
2260,1.2929074018250015
2261,1.2958771141776897
2262,1.2972707547566915
2263,1.2975458963025825
2264,1.2869715283682484
2265,1.2907430333569818
2266,1.2986537285276936
2267,1.2977102892909067
2268,1.2921004709268764
2269,1.2914028878338117
2270,1.2861643953377806
2271,1.2859547069881245
2272,1.2862964724100945
2273,1.2880404134390155
2274,1.2886470386058109
2275,1.2895526332180636
2276,1.2936129472050404
2277,1.289652580631293
2278,1.2780817026768097
2279,1.2819103489022454
2280,1.278078507330125
2281,1.2703878978304495
2282,1.2580741964018793
2283,1.2574065879664593
2284,1.2490414515829076
2285,1.2434568532562948
2286,1.24738171913778
2287,1.2395426267396075
2288,1.248095969873013
2289,1.2388744331370434
2290,1.2385959679348504
2291,1.2301028049201113
2292,1.2265026338721883
2293,1.2292914901844196
2294,1.2181881980681697
2295,1.2161549135005432
2296,1.2195749456322704
2297,1.2237582755582685
2298,1.2224074983337432
2299,1.2351778162097617
2300,1.2357822191432437
2301,1.2440340808016102
2302,1.2490238080335936
2303,1.2433587968613244
2304,1.2432334557184408
2305,1.245186032518574
2306,1.2481626647318866
2307,1.2409522528272185
2308,1.2377135174302079
2309,1.2364970647891231
2310,1.237799279287927
2311,1.2346393185034588
2312,1.2303113884167864
2313,1.2300627791589314
2314,1.213648083646531
2315,1.2095071585207242
2316,1.2202452493458618
2317,1.2324263532259476
2318,1.2239439123184745
2319,1.2252792351640212
2320,1.2237324314187707
2321,1.2256956320888686
2322,1.2232493527124262
2323,1.2247626823364055
2324,1.2246643264809527
2325,1.2208952523315635
2326,1.217955528683628
2327,1.2181171543050273
2328,1.2161854735404427
2329,1.2159730548510366
2330,1.2004808245204819
2331,1.1927625959483734
2332,1.193079208937243
2333,1.1938711446652848
2334,1.1849816246170541
2335,1.183799113768314
2336,1.1860806089211897
2337,1.1767324294163395
2338,1.1786966523970182
2339,1.182528564069099
2340,1.1864204338270101
2341,1.181054584748486
2342,1.1879071416964058
2343,1.1914526245980943
2344,1.1897317787057216
2345,1.1861269334136169
2346,1.193357656476051
2347,1.2010111147312
2348,1.2048784470984355
2349,1.208533906874064
2350,1.2017093856887917
2351,1.2013675341796644
2352,1.2104422293338157
2353,1.2017181258311993
2354,1.205879355673644
2355,1.2076528544790424
2356,1.2148021870772467
2357,1.2138215663620529
2358,1.214244757272895
2359,1.2051591100049432
2360,1.202684007023598
2361,1.1994198072176148
2362,1.1943321954836839
2363,1.1875821712550783
2364,1.1799491675273504
2365,1.184914885772312
2366,1.183997452402031
2367,1.1871578563965595
2368,1.1798069670555322
2369,1.174701029435864
2370,1.1727044512565055
2371,1.1644089516840426
2372,1.1675994277155186
2373,1.1657328006030714
2374,1.1602044675044803
2375,1.1657196936267864
2376,1.1641210732477543
2377,1.173676683491981
2378,1.1756492684252955
2379,1.1635436548342482
2380,1.1630601286204798
2381,1.1554082420445722
2382,1.1576709465620116
2383,1.157562817141522
2384,1.1528359607125267
2385,1.1489439697595896
2386,1.1475153416522559
2387,1.1331228643842677
2388,1.1227581028695575
2389,1.122992898458668
2390,1.1349855936749964
2391,1.1405853802050443
2392,1.1398582064019354
2393,1.1481584229292057
2394,1.160227013280473
2395,1.1540677246768207
2396,1.14921902233223
2397,1.1425521583409146
2398,1.134435152706324
2399,1.1335017009602557
2400,1.1342607447646589
2401,1.1354988073471979
2402,1.1265504657515175
2403,1.1327149292441188
2404,1.1331593679157763
2405,1.1233953043624034
2406,1.1237658928321168
2407,1.13358574386809
2408,1.1303574437949413
2409,1.1347392046946496
2410,1.147228596164105
2411,1.1415531847623575
2412,1.1357577953855575
2413,1.12766096499448
2414,1.1316115215615887
2415,1.1267286855177128
2416,1.1210550565399504
2417,1.1452791372886013
2418,1.1452837026724896
2419,1.1550129714386062
2420,1.1505857848653598
2421,1.176058141254987
2422,1.1904904211323621
2423,1.1903596562771668
2424,1.194452459532426
2425,1.193076437762752
2426,1.1857387486018756
2427,1.1834971911797154
2428,1.1752426632879227
2429,1.1798652579940874
2430,1.1864424294016427
2431,1.1895528546056464
2432,1.187760298524632
2433,1.1815065039139367
2434,1.1842466498262572
2435,1.1945949343386977
2436,1.210921783328216
2437,1.212272343954905
2438,1.2035578500290078
2439,1.2018742105131242
2440,1.2072939529680544
2441,1.2102866178005485
2442,1.211897901515513
2443,1.207030289483352
2444,1.2197830028024816
2445,1.2213055344302874
2446,1.2086629297505402
2447,1.2113577742552302
2448,1.210728696288893
2449,1.2238011147461847
2450,1.220629846050288
2451,1.215531422285845
2452,1.2159843882670853
2453,1.2165334730024897
2454,1.2226762147713781
2455,1.229997175536971
2456,1.228669494867735
